Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location
2.01E+12,519530,271950,-0.247215,52.332589,35,3,2,1,06/09/2012,5,14:38,393,E10000003,3,14,1,70,1,4,3,1,0,0,1,1,1,0,0,2,1,E01018118
2.01E+12,524410,270750,-0.176078,52.320722,35,3,2,1,07/09/2012,6,13:15,393,E10000003,4,1043,6,30,0,-1,-1,0,2,4,1,1,1,0,0,2,2,E01018132
2.01E+12,528680,265260,-0.11556,52.270408,35,3,2,1,07/09/2012,6,09:20,393,E10000003,4,1040,6,60,8,4,6,0,0,0,1,1,1,0,0,2,1,E01018204
2.01E+12,516620,258690,-0.294482,52.214054,35,2,2,1,08/09/2012,7,17:23,393,E10000003,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01018177
2.01E+12,518960,266670,-0.25744,52.285265,35,3,2,1,09/09/2012,1,12:45,393,E10000003,3,1,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01018119
2.01E+12,519850,276210,-0.241001,52.3708,35,3,2,1,11/09/2012,3,17:12,393,E10000003,5,339,1,50,1,4,3,14,0,0,1,1,1,0,0,2,1,E01018114
2.01E+12,522450,272650,-0.204129,52.338236,35,3,3,1,12/09/2012,4,08:45,393,E10000003,3,14,3,70,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01018151
2.01E+12,525590,270480,-0.158875,52.318027,35,3,1,1,12/09/2012,4,08:30,393,E10000003,3,1198,1,60,1,4,3,14,0,0,1,1,1,0,0,2,1,E01018132
2.01E+12,524070,271620,-0.180743,52.328617,35,3,2,1,12/09/2012,4,14:15,393,E10000003,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01018151
2.01E+12,523940,271550,-0.182676,52.328017,35,3,3,1,14/09/2012,6,13:42,393,E10000003,6,0,6,30,8,4,6,0,0,0,1,9,1,0,0,1,2,E01018151
2.01E+12,518190,260240,-0.270972,52.227649,35,3,2,1,14/09/2012,6,09:45,393,E10000003,4,1428,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01018187
2.01E+12,521940,267130,-0.213609,52.288746,35,3,2,1,19/09/2012,4,15:40,393,E10000003,4,1043,6,30,3,4,5,173,0,0,1,9,1,0,0,2,2,E01018137
2.01E+12,531200,271380,-0.076268,52.324803,35,3,2,1,20/09/2012,5,13:30,393,E10000003,5,303,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01018168
2.01E+12,528850,281970,-0.106665,52.420515,35,2,3,1,20/09/2012,5,22:00,393,E10000003,4,1040,6,50,8,4,6,0,0,0,6,1,1,0,0,2,1,E01018208
2.01E+12,531380,271230,-0.073687,52.323412,35,2,1,3,20/09/2012,5,13:30,393,E10000003,5,303,2,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01018168
2.01E+12,531080,271720,-0.077896,52.327887,35,3,2,1,21/09/2012,6,16:40,393,E10000003,5,303,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01018169
2.01E+12,529010,282720,-0.104024,52.427216,35,3,2,1,21/09/2012,6,17:40,393,E10000003,4,1040,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01018211
2.01E+12,524390,273440,-0.175377,52.344898,35,3,2,1,21/09/2012,6,15:25,393,E10000003,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01018144
2.01E+12,533370,275290,-0.042896,52.359412,35,3,2,3,23/09/2012,1,15:40,393,E10000003,4,1040,6,60,6,4,5,119,0,0,1,2,2,0,0,2,1,E01018196
2.01E+12,514010,294130,-0.320626,52.53308,35,3,1,1,23/09/2012,1,19:03,393,E10000003,3,605,3,70,0,-1,-1,0,0,0,6,2,2,0,0,2,1,E01018127
2.01E+12,525910,276080,-0.152086,52.368274,35,2,2,1,24/09/2012,2,17:40,393,E10000003,4,1090,6,60,6,4,5,112,0,0,1,1,2,0,0,2,1,E01018206
2.01E+12,510470,293130,-0.373124,52.524823,35,3,2,2,24/09/2012,2,18:00,393,E10000003,3,605,6,60,0,-1,-1,0,0,0,1,4,2,0,0,2,1,E01018128
2.01E+12,531170,272180,-0.076396,52.331998,35,3,2,1,21/09/2012,6,15:05,393,E10000003,5,303,6,30,0,-1,-1,0,0,0,1,9,1,0,0,1,2,E01018169
2.01E+12,535900,273570,-0.006462,52.343337,35,3,2,1,25/09/2012,3,16:05,393,E10000003,3,1123,6,60,8,4,6,0,0,0,1,1,1,0,0,2,1,E01018124
2.01E+12,508470,276900,-0.407861,52.37937,35,3,1,1,24/09/2012,2,16:45,393,E10000003,6,0,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01018126
2.01E+12,521010,294400,-0.217382,52.533998,35,3,2,1,28/09/2012,6,11:14,393,E10000003,5,87,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01018213
2.01E+12,527590,274320,-0.128093,52.352071,35,3,2,1,28/09/2012,6,11:56,393,E10000003,4,1090,6,60,8,4,6,0,0,0,1,1,1,0,0,2,1,E01018205
2.01E+12,519190,273530,-0.251642,52.346861,35,3,1,1,29/09/2012,7,19:40,393,E10000003,3,1,3,70,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01018113
2.01E+12,519830,269290,-0.243761,52.30862,35,3,1,2,30/09/2012,1,17:35,393,E10000003,3,1,3,50,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01018116
2.01E+12,518360,292570,-0.257082,52.518135,35,3,2,1,02/10/2012,3,11:38,393,E10000003,4,1091,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01018214
2.01E+12,523040,293660,-0.187743,52.526894,35,3,3,1,01/10/2012,2,16:15,393,E10000003,4,1095,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01018213
2.01E+12,531930,268000,-0.066887,52.294258,35,3,2,1,02/10/2012,3,10:58,393,E10000003,3,14,3,70,0,-1,-1,0,0,0,1,9,1,0,0,2,2,E01018129
2.01E+12,519520,271910,-0.247376,52.332232,35,3,2,2,02/10/2012,3,15:05,393,E10000003,3,14,1,40,1,2,3,1,0,0,1,1,1,0,0,2,1,E01018118
2.01E+12,518960,267170,-0.257264,52.289758,35,3,3,3,05/10/2012,6,20:20,393,E10000003,3,1,3,50,0,-1,-1,0,0,0,4,2,2,0,0,2,1,E01018119
2.01E+12,528370,284040,-0.112924,52.439227,35,3,1,1,04/10/2012,5,08:13,393,E10000003,4,1040,6,30,0,-1,-1,0,0,0,5,1,2,0,0,2,1,E01018211
2.01E+12,531170,272390,-0.076314,52.333885,35,2,2,4,04/10/2012,5,18:08,393,E10000003,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01018169
2.01E+12,533720,277420,-0.036911,52.378465,35,3,3,2,06/10/2012,7,22:45,393,E10000003,4,1040,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01018196
2.01E+12,515360,263390,-0.311313,52.256556,35,3,2,1,07/10/2012,1,09:08,393,E10000003,4,645,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01018152
2.01E+12,513310,295310,-0.330539,52.54383,35,3,2,2,07/10/2012,1,15:39,393,E10000003,3,1,3,70,8,4,6,0,0,0,1,1,1,0,0,2,1,E01018127
2.01E+12,523850,271590,-0.183981,52.328397,35,3,2,1,09/10/2012,3,10:20,393,E10000003,6,0,6,30,8,4,6,0,0,0,1,1,1,0,0,1,2,E01018151
2.01E+12,516260,286440,-0.290155,52.463502,35,3,2,2,11/10/2012,5,10:47,393,E10000003,4,660,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01018194
2.01E+12,522050,267460,-0.211878,52.291687,35,3,1,1,09/10/2012,3,03:05,393,E10000003,4,1043,6,30,0,-1,-1,0,0,0,6,1,1,3,0,2,1,E01018137
2.01E+12,520110,260290,-0.242857,52.227683,35,3,2,2,11/10/2012,5,13:33,393,E10000003,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01018135
2.01E+12,532370,267870,-0.06049,52.292984,35,3,4,4,12/10/2012,6,07:20,393,E10000003,3,14,3,70,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01018129
2.01E+12,518520,260330,-0.266111,52.228387,35,3,2,1,12/10/2012,6,10:54,393,E10000003,4,1428,6,30,6,2,4,1043,0,5,1,1,1,4,0,1,1,E01018187
2.01E+12,508740,298190,-0.396957,52.570642,35,3,3,1,12/10/2012,6,15:25,393,E10000003,3,1,3,70,0,-1,-1,0,0,0,1,2,2,0,2,2,1,E01018128
2.01E+12,510430,293130,-0.373714,52.524831,35,2,2,1,16/10/2012,3,17:30,393,E10000003,3,605,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01018128
2.01E+12,513070,295640,-0.333964,52.546845,35,3,2,4,12/10/2012,6,17:24,393,E10000003,3,1,3,70,3,4,3,605,0,0,1,1,1,0,0,2,1,E01018127
2.01E+12,516080,290290,-0.291463,52.498137,35,3,1,1,13/10/2012,7,06:58,393,E10000003,2,1,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01018216
2.01E+12,524480,270510,-0.17514,52.318549,35,3,2,1,08/10/2012,2,13:00,393,E10000003,4,1043,6,30,0,-1,-1,0,0,0,1,9,1,0,0,2,2,E01018132
2.01E+12,523950,272040,-0.182348,52.332418,35,3,2,1,15/10/2012,2,15:00,393,E10000003,4,1514,1,30,1,4,6,0,0,4,1,9,1,0,0,1,2,E01018151
2.01E+12,519150,261520,-0.256473,52.238945,35,3,2,2,17/10/2012,4,16:40,393,E10000003,4,1043,1,30,1,4,5,171,0,0,1,8,2,3,0,2,1,E01018189
2.01E+12,525680,281020,-0.15361,52.412716,35,3,2,1,17/10/2012,4,17:10,393,E10000003,5,111,6,60,3,4,5,109,0,0,1,1,1,0,0,2,1,E01018207
2.01E+12,514020,294160,-0.320469,52.533348,35,3,1,1,17/10/2012,4,23:04,393,E10000003,3,1139,1,60,1,4,3,605,0,0,4,1,2,0,0,2,1,E01018127
2.01E+12,531430,270010,-0.07343,52.312438,35,3,2,1,18/10/2012,5,09:18,393,E10000003,5,121,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01018130
2.01E+12,520800,263570,-0.231588,52.257007,35,3,1,1,18/10/2012,5,08:10,393,E10000003,4,1043,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01018135
2.01E+12,507790,274990,-0.418461,52.362339,35,3,1,1,19/10/2012,6,12:10,393,E10000003,3,14,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01018126
2.01E+12,528760,285040,-0.106805,52.448121,35,3,1,1,19/10/2012,6,18:39,393,E10000003,4,1040,6,30,0,-1,-1,0,0,0,4,2,2,0,0,2,2,E01018158
2.01E+12,521160,264270,-0.226066,52.263218,35,2,1,1,21/10/2012,1,20:53,393,E10000003,4,1043,6,30,0,-1,-1,0,0,0,4,2,2,0,0,2,1,E01018137
2.01E+12,522230,280630,-0.204449,52.409992,35,3,1,1,22/10/2012,2,06:00,393,E10000003,5,109,6,60,0,-1,-1,0,0,0,6,7,2,0,0,2,1,E01018207
2.01E+12,518960,274880,-0.254539,52.359042,35,3,6,1,22/10/2012,2,06:00,393,E10000003,3,1,3,70,0,-1,-1,0,0,0,6,7,2,0,0,2,1,E01018113
2.01E+12,518220,260250,-0.27053,52.227732,35,3,2,1,23/10/2012,3,09:45,393,E10000003,4,1428,6,30,0,-1,-1,0,0,4,1,1,2,0,0,1,1,E01018187
2.01E+12,524950,269720,-0.168542,52.311344,35,3,2,1,26/10/2012,6,07:40,393,E10000003,6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,2,2,E01018133
2.01E+12,530530,268780,-0.087101,52.301601,35,3,6,3,27/10/2012,7,09:14,393,E10000003,3,14,3,70,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01018129
2.01E+12,530260,268750,-0.09107,52.301395,35,3,2,1,27/10/2012,7,12:00,393,E10000003,3,1096,6,60,0,-1,-1,0,0,0,1,2,1,0,0,2,1,E01018129
2.01E+12,528990,282600,-0.104364,52.426143,35,2,1,1,27/10/2012,7,09:54,393,E10000003,4,1040,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01018211
2.01E+12,511460,266610,-0.367363,52.286297,35,3,2,1,26/10/2012,6,17:05,393,E10000003,4,645,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01018153
2.01E+12,525440,283830,-0.156083,52.43802,35,2,1,1,28/10/2012,1,19:15,393,E10000003,5,110,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01018207
2.01E+12,521850,273120,-0.21276,52.342593,35,3,2,1,29/10/2012,2,13:22,393,E10000003,3,14,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01018112
2.01E+12,536490,274250,0.002468,52.349301,35,2,2,1,30/10/2012,3,10:45,393,E10000003,3,1123,6,30,8,4,6,0,0,0,1,1,1,0,0,2,1,E01018124
2.01E+12,534180,272080,-0.03229,52.330373,35,3,2,1,30/10/2012,3,17:30,393,E10000003,5,342,6,30,3,4,6,0,0,0,4,1,1,0,0,2,1,E01018121
2.01E+12,531420,270010,-0.073577,52.312441,35,3,1,1,01/11/2012,5,08:30,393,E10000003,5,121,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01018129
2.01E+12,528560,285440,-0.109592,52.451762,35,3,2,2,02/11/2012,6,00:58,393,E10000003,4,1040,1,30,1,4,6,0,0,0,4,1,2,0,0,2,1,E01018158
2.01E+12,518870,265410,-0.259203,52.273962,35,3,1,1,02/11/2012,6,06:55,393,E10000003,3,1,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01018119
2.01E+12,529410,272360,-0.102141,52.334033,35,3,2,1,02/11/2012,6,23:03,393,E10000003,3,1123,6,40,0,-1,-1,0,0,0,4,1,2,0,0,2,1,E01018205
2.01E+12,519370,260710,-0.253538,52.231618,35,3,1,1,03/11/2012,7,21:22,393,E10000003,6,0,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01018190
2.01E+12,518830,277190,-0.255629,52.379828,35,2,1,1,03/11/2012,7,18:24,393,E10000003,2,1,3,70,9,4,2,1,0,0,4,1,2,0,0,2,1,E01018114
2.01E+12,527020,272600,-0.137107,52.336748,35,3,2,3,04/11/2012,1,15:45,393,E10000003,3,1123,6,50,8,4,6,0,0,0,1,2,2,0,0,2,1,E01018205
2.01E+12,520200,294640,-0.229231,52.536333,35,3,1,1,05/11/2012,2,08:41,393,E10000003,4,1091,6,30,3,4,5,88,0,4,1,1,2,0,0,2,1,E01018212
2.01E+12,533730,277340,-0.036796,52.377744,35,3,2,1,05/11/2012,2,09:24,393,E10000003,4,1040,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01018196
2.01E+12,516000,286440,-0.29398,52.463557,35,3,1,1,30/10/2012,3,07:20,393,E10000003,4,660,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01018194
2.01E+12,530980,272280,-0.079144,52.332942,35,3,3,1,05/11/2012,2,08:00,393,E10000003,3,1123,6,30,3,4,6,0,0,4,1,1,2,0,0,1,1,E01018169
2.01E+12,518310,262230,-0.26852,52.245506,35,3,2,1,06/11/2012,3,09:00,393,E10000003,5,326,6,40,8,4,6,0,0,0,1,8,2,7,0,2,1,E01018154
2.01E+12,529870,269010,-0.096686,52.303824,35,3,4,4,09/11/2012,6,16:48,393,E10000003,3,14,3,70,0,-1,-1,0,0,0,6,2,2,0,3,2,1,E01018204
2.01E+12,515890,290670,-0.294128,52.501592,35,2,2,1,10/11/2012,7,12:14,393,E10000003,3,15,1,70,1,4,2,1,0,0,1,1,2,0,0,2,1,E01018127
2.01E+12,518490,260120,-0.266624,52.226506,35,3,2,1,11/11/2012,1,11:35,393,E10000003,4,1043,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,E01018187
2.01E+12,526080,273050,-0.150727,52.341008,35,3,2,1,14/11/2012,4,17:30,393,E10000003,3,141,1,50,1,4,3,1123,0,0,4,1,2,0,0,2,1,E01018205
2.01E+12,528000,273880,-0.122244,52.348022,35,3,2,1,13/11/2012,3,19:45,393,E10000003,4,1090,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01018205
2.01E+12,527840,283530,-0.120912,52.434769,35,3,2,2,12/11/2012,2,20:15,393,E10000003,5,111,6,40,8,4,6,0,0,0,4,1,1,0,0,2,1,E01018211
2.01E+12,529710,277300,-0.095833,52.37835,35,3,2,1,15/11/2012,5,09:05,393,E10000003,3,141,6,60,0,-1,-1,0,0,0,1,9,2,0,0,2,1,E01018196
2.01E+12,530270,269020,-0.090819,52.303819,35,3,1,1,16/11/2012,6,04:25,393,E10000003,3,1096,6,60,3,4,3,1096,0,0,4,1,1,0,0,2,1,E01018129
2.01E+12,524590,273510,-0.172416,52.345482,35,3,1,1,16/11/2012,6,15:40,393,E10000003,6,0,6,30,0,-1,-1,0,0,0,1,9,1,0,0,1,2,E01018147
2.01E+12,512790,266060,-0.348057,52.281083,35,3,1,1,18/11/2012,1,10:45,393,E10000003,6,0,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01018152
2.01E+12,523180,272740,-0.193386,52.338881,35,3,2,1,19/11/2012,2,07:55,393,E10000003,4,1044,1,40,1,4,6,0,0,0,1,1,1,0,0,1,1,E01018150
2.01E+12,528250,284130,-0.114654,52.440064,35,3,2,2,19/11/2012,2,15:00,393,E10000003,4,1040,6,30,3,3,5,111,0,0,1,1,2,0,0,2,2,E01018211
2.01E+12,518450,258950,-0.267619,52.216001,35,3,1,1,19/11/2012,2,15:15,393,E10000003,4,1043,6,30,0,-1,-1,0,1,4,1,9,1,0,0,1,2,E01018181
2.01E+12,521430,273570,-0.21876,52.346729,35,3,2,2,20/11/2012,3,09:10,393,E10000003,3,14,3,70,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01018112
2.01E+12,512090,293200,-0.349233,52.525121,35,2,4,3,21/11/2012,4,19:43,393,E10000003,3,605,3,60,0,-1,-1,0,0,0,6,1,2,4,0,2,1,E01018128
2.01E+12,526400,277970,-0.144181,52.385144,35,2,2,2,22/11/2012,5,13:25,393,E10000003,5,112,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01018196
2.01E+12,512910,295400,-0.336404,52.544722,35,3,2,2,22/11/2012,5,18:15,393,E10000003,3,605,6,50,3,4,5,336,0,0,1,1,2,0,0,2,1,E01018127
2.01E+12,529110,276360,-0.105005,52.370046,35,2,2,3,22/11/2012,5,16:55,393,E10000003,3,141,6,60,3,4,5,111,0,0,6,4,1,0,0,2,1,E01018196
2.01E+12,518500,259740,-0.266611,52.223089,35,3,1,1,23/11/2012,6,08:07,393,E10000003,4,1043,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01018185
2.01E+12,530820,270300,-0.082261,52.315189,35,3,3,1,23/11/2012,6,08:30,393,E10000003,3,1096,6,40,3,4,6,0,0,4,1,9,1,0,0,1,1,E01018203
2.01E+12,516420,291080,-0.286181,52.505164,35,3,2,1,26/11/2012,2,10:05,393,E10000003,3,15,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01018216
2.01E+12,530170,278560,-0.08859,52.389563,35,3,2,1,26/11/2012,2,19:00,393,E10000003,3,141,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01018209
2.01E+12,509590,268450,-0.394168,52.303209,35,3,1,1,25/11/2012,1,22:13,393,E10000003,4,660,6,60,3,4,6,0,0,0,4,1,1,0,0,2,1,E01018153
2.01E+12,531030,270530,-0.079092,52.317206,35,3,2,1,27/11/2012,3,00:01,393,E10000003,3,1096,1,40,1,4,5,121,0,0,4,1,1,0,0,2,2,E01018129
2.01E+12,531180,271990,-0.076324,52.330289,35,2,2,1,28/11/2012,4,17:52,393,E10000003,5,303,6,30,3,4,6,0,0,0,4,1,1,0,0,1,2,E01018169
2.01E+12,531150,272240,-0.076666,52.332542,35,2,1,1,29/11/2012,5,17:20,393,E10000003,3,1123,3,30,3,2,5,303,0,5,4,1,2,0,0,1,1,E01018169
2.01E+12,522430,272660,-0.204418,52.33833,35,3,2,2,29/11/2012,5,16:53,393,E10000003,3,14,3,70,0,-1,-1,0,0,0,6,1,1,0,0,1,1,E01018151
2.01E+12,508710,298250,-0.39738,52.571187,35,3,7,1,29/11/2012,5,17:35,393,E10000003,3,1,3,70,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01018128
2.01E+12,523920,271940,-0.182825,52.331526,35,3,2,2,01/12/2012,7,15:10,393,E10000003,6,0,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,E01018151
2.01E+12,518410,292340,-0.256428,52.516058,35,3,2,2,02/12/2012,1,23:10,393,E10000003,5,91,6,30,0,-1,-1,0,0,0,4,9,1,0,0,2,1,E01018214
2.01E+12,525520,287420,-0.153558,52.47026,35,3,1,1,03/12/2012,2,22:20,393,E10000003,4,1040,6,40,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01018157
2.01E+12,532050,271620,-0.063709,52.326756,35,3,1,1,04/12/2012,3,07:57,393,E10000003,3,1096,6,60,0,-1,-1,0,0,0,7,9,1,0,0,2,2,E01018168
2.01E+12,522060,272840,-0.209781,52.34003,35,3,3,2,04/12/2012,3,15:06,393,E10000003,3,14,1,40,1,2,3,141,0,0,1,1,2,0,0,2,1,E01018112
2.01E+12,535860,273560,-0.007053,52.343257,35,3,2,1,04/12/2012,3,22:30,393,E10000003,3,1123,6,60,0,-1,-1,0,0,0,6,1,4,0,0,2,1,E01018124
2.01E+12,517900,292330,-0.263943,52.516078,35,3,1,1,05/12/2012,4,07:25,393,E10000003,4,1091,6,30,3,4,6,0,0,0,4,1,4,0,0,2,1,E01018216
2.01E+12,529510,286910,-0.095051,52.464746,35,3,2,1,05/12/2012,4,20:00,393,E10000003,5,86,6,60,3,4,6,0,0,0,6,1,4,0,0,2,1,E01018156
2.01E+12,530410,268820,-0.088845,52.301989,35,3,1,1,05/12/2012,4,23:05,393,E10000003,3,14,3,70,0,-1,-1,0,0,0,7,1,4,0,0,2,2,E01018129
2.01E+12,524350,273740,-0.175853,52.347603,35,3,2,2,06/12/2012,5,18:00,393,E10000003,6,0,6,30,3,4,6,0,0,0,4,8,4,0,0,1,1,E01018146
2.01E+12,527160,287120,-0.129542,52.467185,35,3,1,1,09/12/2012,1,16:45,393,E10000003,4,1040,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01018157
2.01E+12,517840,260150,-0.276125,52.226915,35,3,1,1,10/12/2012,2,15:50,393,E10000003,4,1428,1,30,1,4,4,1048,0,0,1,1,1,0,0,1,1,E01018172
2.01E+12,518500,292620,-0.255002,52.518554,35,3,1,1,12/12/2012,4,16:40,393,E10000003,6,0,6,30,0,-1,-1,0,0,4,7,9,2,0,0,2,2,E01018214
2.01E+12,523580,272750,-0.187515,52.338881,35,3,3,3,12/12/2012,4,17:08,393,E10000003,5,115,6,30,8,4,6,0,0,0,4,1,2,0,0,1,1,E01018150
2.01E+12,520620,275720,-0.229873,52.366228,35,3,3,5,15/12/2012,7,10:50,393,E10000003,5,339,6,50,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01018114
2.01E+12,518300,260260,-0.269355,52.227805,35,3,2,1,15/12/2012,7,16:36,393,E10000003,4,1428,6,30,3,2,5,326,0,5,4,1,1,0,0,1,1,E01018187
2.01E+12,512230,273340,-0.353836,52.346621,35,3,1,1,16/12/2012,1,04:35,393,E10000003,3,14,3,70,0,-1,-1,0,0,0,6,2,1,0,0,2,1,E01018125
2.01E+12,523110,272890,-0.194358,52.340245,35,3,2,3,17/12/2012,2,16:00,393,E10000003,4,1044,6,40,3,4,6,0,0,0,1,9,1,0,0,1,1,E01018150
2.01E+12,519590,271100,-0.246637,52.324938,35,3,1,1,18/12/2012,3,02:35,393,E10000003,3,1,3,70,0,-1,-1,0,0,0,7,9,1,0,0,2,1,E01018118
2.01E+12,519000,267340,-0.256618,52.291277,35,3,2,1,18/12/2012,3,08:40,393,E10000003,3,1,1,50,1,4,4,661,0,0,1,1,2,0,0,2,1,E01018119
2.01E+12,531090,272560,-0.077422,52.335432,35,3,2,1,18/12/2012,3,12:50,393,E10000003,6,0,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,E01018170
2.01E+12,517460,259820,-0.281801,52.224031,35,3,2,1,18/12/2012,3,15:30,393,E10000003,4,1428,1,30,1,4,6,0,0,0,4,1,1,0,0,1,2,E01018172
2.01E+12,516210,289530,-0.289814,52.49128,35,3,3,1,20/12/2012,5,00:45,393,E10000003,5,99,6,30,0,-1,-1,0,0,0,4,2,2,0,0,2,1,E01018200
2.01E+12,524000,288120,-0.175663,52.476897,35,3,1,1,21/12/2012,6,14:19,393,E10000003,4,660,6,60,0,-1,-1,0,0,0,1,1,2,0,2,2,1,E01018200
2.01E+12,529720,277540,-0.095594,52.380504,35,3,2,3,22/12/2012,7,19:15,393,E10000003,3,141,6,60,3,4,6,0,0,0,6,2,2,0,0,2,1,E01018196
2.01E+12,518390,260300,-0.268024,52.228145,35,3,1,1,23/12/2012,1,00:04,393,E10000003,4,1428,6,20,0,-1,-1,0,0,4,4,1,1,0,0,1,1,E01018187
2.01E+12,538380,275270,0.030618,52.357992,35,3,2,1,23/12/2012,1,04:17,393,E10000003,4,1050,6,30,3,4,6,0,0,0,6,1,2,0,0,2,1,E01018123
2.01E+12,532420,267860,-0.059761,52.292882,35,3,2,1,21/12/2012,6,14:39,393,E10000003,3,14,3,70,8,4,6,0,0,0,1,1,2,0,0,2,1,E01018129
2.01E+12,521800,272480,-0.213726,52.336853,35,3,4,3,27/12/2012,5,16:03,393,E10000003,3,14,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01018112
2.01E+12,529280,272350,-0.104052,52.333974,35,2,2,3,28/12/2012,6,15:00,393,E10000003,3,1123,6,60,0,-1,-1,0,0,0,1,9,1,0,0,2,1,E01018205
2.01E+12,517470,292290,-0.270291,52.515812,35,3,2,4,31/12/2012,2,19:15,393,E10000003,3,15,6,30,3,2,4,1091,0,0,4,9,1,0,0,2,2,E01018216
